STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON,geometry
06,037,574602,06037574602,5746.02,Census Tract 5746.02,G5020,S,574256,16243,+33.7757438,-118.1050845,"MULTILINESTRING ((-118.18718 33.885442999999995, -118.187183 33.885404), (-118.187183 33.885404, -118.187202 33.885267999999996), (-118.187202 33.885267999999996, -118.187428 33.883756), (-118.187428 33.883756, -118.187487 33.883015), (-118.187487 33.883015, -118.18754799999999 33.882768), (-118.18754799999999 33.882768, -118.187575 33.882659), (-118.187575 33.882659, -118.18763 33.882441), (-118.18763 33.882441, -118.187746 33.882148), (-118.187746 33.882148, -118.187855 33.881457), (-118.187855 33.881457, -118.188343 33.881453), (-118.188343 33.881453, -118.188794 33.881451), (-118.188794 33.881451, -118.189106 33.881448999999996), (-118.189106 33.881448999999996, -118.189318 33.881442), (-118.189318 33.881442, -118.190063 33.881446), (-118.190063 33.881446, -118.191412 33.88144), (-118.191412 33.88144, -118.191485 33.88144), (-118.191485 33.88144, -118.191798 33.881439), (-118.191798 33.881439, -118.191839 33.881439), (-118.191839 33.881439, -118.192387 33.881437), (-118.192387 33.881437, -118.193083 33.881440999999995), (-118.193083 33.881440999999995, -118.193344 33.881442), (-118.193344 33.881442, -118.193606 33.881442), (-118.193606 33.881442, -118.194549 33.881434999999996), (-118.194549 33.881434999999996, -118.194902 33.881431), (-118.194902 33.881431, -118.196421 33.881415), (-118.196421 33.881415, -118.197246 33.881406), (-118.197246 33.881406, -118.197752 33.881403), (-118.197752 33.881403, -118.19832199999999 33.881401), (-118.19832199999999 33.881401, -118.19944699999999 33.881399), (-118.19944699999999 33.881399, -118.200557 33.881395999999995), (-118.200557 33.881395999999995, -118.201585 33.881389999999996), (-118.201585 33.881389999999996, -118.203675 33.88138), (-118.203675 33.88138, -118.204201 33.881372999999996), (-118.204201 33.881372999999996, -118.20485 33.881322))"
06,037,577000,06037577000,5770,Census Tract 5770,G5020,S,1846201,2503,+33.7768730,-118.1401379,"GEOMETRYCOLLECTION (POLYGON ((-118.142432 33.846198, -118.142437 33.844832, -118.142451 33.843074, -118.142446 33.842727, -118.142446 33.841332, -118.142465 33.839884999999995, -118.142465 33.839618, -118.142465 33.838856, -118.142461 33.837871, -118.142456 33.836149, -118.142459 33.835649, -118.142465 33.834809, -118.142461 33.834033, -118.142461 33.833366, -118.142451 33.832353, -118.14248 33.832353, -118.142544 33.832353999999995, -118.142623 33.832353999999995, -118.142706 33.832353999999995, -118.142708 33.8325, -118.142707 33.832541, -118.142706 33.832767, -118.142705 33.833087, -118.142705 33.833148, -118.142704 33.833192, -118.142704 33.833237, -118.142704 33.833259999999996, -118.142704 33.833289, -118.142702 33.833684, -118.142701 33.833932, -118.142701 33.833959, -118.1427 33.834179, -118.142699 33.834407, -118.142699 33.834426, -118.142698 33.834674, -118.142697 33.834921, -118.142696 33.835195999999996, -118.142695 33.835471, -118.142694 33.835783, -118.142693 33.836019, -118.142692 33.836149999999996, -118.142692 33.836278, -118.142691 33.836442999999996, -118.14269 33.836664, -118.14269 33.836863, -118.142689 33.837075, -118.14268799999999 33.837329, -118.142687 33.8376, -118.142686 33.837775, -118.142684 33.838159, -118.142681 33.838851999999996, -118.142679 33.839369999999995, -118.142676 33.839888, -118.142676 33.839959, -118.142672 33.840917, -118.142668 33.841986999999996, -118.142664 33.842962, -118.142663 33.843074, -118.142648 33.846683999999996, -118.142648 33.846697999999996, -118.14258 33.846697, -118.14243 33.846694, -118.142432 33.846198)), LINESTRING (-118.142706 33.832353999999995, -118.143663 33.832357), LINESTRING (-118.143663 33.832357, -118.14482699999999 33.832361), LINESTRING (-118.14482699999999 33.832361, -118.14623 33.832364999999996), LINESTRING (-118.14623 33.832364999999996, -118.147651 33.83237), LINESTRING (-118.147651 33.83237, -118.147881 33.832371), LINESTRING (-118.147881 33.832371, -118.149501 33.832376), LINESTRING (-118.149501 33.832376, -118.149951 33.832378))"
06,037,575803,06037575803,5758.03,Census Tract 5758.03,G5020,S,199589,0,+33.7789661,-118.1937148,"POLYGON ((-118.192396 33.843876, -118.191548 33.844152, -118.18975 33.844784, -118.189274 33.844951, -118.18830299999999 33.845284, -118.187714 33.845486, -118.187321 33.845621, -118.184944 33.846436, -118.184579 33.846561, -118.183435 33.846967, -118.179487 33.848319, -118.177836 33.848904, -118.177076 33.849164, -118.176847 33.847018, -118.176842 33.846962, -118.17653899999999 33.843947, -118.176504 33.843551999999995, -118.176455 33.84309, -118.176299 33.8415, -118.177904 33.840632, -118.179748 33.839652, -118.18167 33.838625, -118.18294399999999 33.837941, -118.183468 33.837661, -118.184004 33.837375, -118.185001 33.836847999999996, -118.186148 33.836236, -118.186448 33.836072, -118.187255 33.835643999999995, -118.187753 33.835381, -118.187928 33.835288999999996, -118.188671 33.834887, -118.188789 33.834828, -118.189351 33.834531999999996, -118.189973 33.836256999999996, -118.190186 33.836829, -118.190343 33.837257, -118.191035 33.839124999999996, -118.19122300000001 33.839646, -118.191598 33.840652, -118.191641 33.840767, -118.191776 33.841138, -118.192174 33.842228, -118.19232 33.84263, -118.192467 33.843030999999996, -118.192577 33.843328, -118.192638 33.843496, -118.192736 33.843762, -118.192396 33.843876))"
06,037,576302,06037576302,5763.02,Census Tract 5763.02,G5020,S,323710,0,+33.7789718,-118.1828489,"MULTILINESTRING ((-118.124911 33.839555, -118.124904 33.841353999999995), (-118.124904 33.841353999999995, -118.12489099999999 33.843016999999996), (-118.12489099999999 33.843016999999996, -118.124884 33.8449), (-118.124884 33.8449, -118.124875 33.846323), (-118.124875 33.846323, -118.124924 33.847054))"
06,037,576901,06037576901,5769.01,Census Tract 5769.01,G5020,S,444895,0,+33.7791377,-118.1646320,"POLYGON ((-118.142446 33.841332, -118.142446 33.842727, -118.142451 33.843074, -118.142437 33.844832, -118.142432 33.846198, -118.14243 33.846694, -118.142264 33.846693, -118.141265 33.846686, -118.140269 33.846685, -118.139219 33.846683, -118.138173 33.846681, -118.13711599999999 33.84668, -118.136026 33.846671, -118.134934 33.846669, -118.133788 33.846667, -118.133787 33.846723, -118.132206 33.846717, -118.132021 33.846717, -118.132019 33.847077, -118.13163399999999 33.847076, -118.131582 33.847076, -118.130737 33.847073, -118.129868 33.847069999999995, -118.12898200000001 33.847066999999996, -118.12810400000001 33.847063999999996, -118.127211 33.847061, -118.126699 33.84706, -118.125739 33.847057, -118.125075 33.847055, -118.124924 33.847054, -118.124875 33.846323, -118.124884 33.8449, -118.12489099999999 33.843016999999996, -118.124904 33.841353999999995, -118.124911 33.839555, -118.125112 33.839556, -118.12549 33.839558, -118.12625 33.839559, -118.127317 33.839560999999996, -118.127791 33.839560999999996, -118.128384 33.839562, -118.129451 33.83957, -118.130518 33.839572, -118.131577 33.839574, -118.132192 33.839574999999996, -118.132731 33.839576, -118.133821 33.839585, -118.134967 33.839586, -118.136057 33.839588, -118.13714 33.839596, -118.138199 33.839597999999995, -118.139251 33.839600000000004, -118.14030199999999 33.839608, -118.141352 33.83961, -118.141905 33.839614, -118.142465 33.839618, -118.142465 33.839884999999995, -118.142446 33.841332))"
06,037,576301,06037576301,5763.01,Census Tract 5763.01,G5020,S,548536,0,+33.7789685,-118.1886964,"POLYGON ((-118.17455799999999 33.850027, -118.173629 33.85033, -118.172336 33.850786, -118.171654 33.851026, -118.170474 33.851424, -118.17026 33.851496, -118.16943599999999 33.851774, -118.1691 33.851776, -118.167642 33.851783999999995, -118.167643 33.850933999999995, -118.167643 33.850467, -118.16764 33.850387999999995, -118.16763399999999 33.850125999999996, -118.167604 33.848867, -118.167559 33.84694, -118.167586 33.846942999999996, -118.167572 33.846218, -118.168917 33.845493999999995, -118.1697 33.845065999999996, -118.170515 33.844625, -118.171331 33.844184, -118.172201 33.843711, -118.172999 33.843283, -118.173806 33.842849, -118.17469299999999 33.842369, -118.176299 33.8415, -118.176455 33.84309, -118.176504 33.843551999999995, -118.17653899999999 33.843947, -118.176842 33.846962, -118.176847 33.847018, -118.177076 33.849164, -118.17455799999999 33.850027))"
06,037,576401,06037576401,5764.01,Census Tract 5764.01,G5020,S,324020,0,+33.7789740,-118.1785058,"POLYGON ((-118.193645 33.847873, -118.193645 33.847939, -118.193644 33.848572, -118.193651 33.849198, -118.193657 33.849824999999996, -118.193655 33.850471, -118.193659 33.851130999999995, -118.193662 33.851751, -118.193669 33.852396999999996, -118.193667 33.853301, -118.193682 33.85429, -118.191737 33.854301, -118.189815 33.854305, -118.189802 33.853316, -118.189804 33.852412, -118.189797 33.851786, -118.18978899999999 33.851146, -118.189782 33.850486, -118.18979 33.850449999999995, -118.189783 33.84984, -118.189778 33.8492, -118.189779 33.84858, -118.189772 33.847947, -118.189765 33.847319999999996, -118.18976599999999 33.846681, -118.189758 33.846494, -118.189758 33.846087, -118.189751 33.845473999999996, -118.189752 33.844933, -118.18975 33.844784, -118.191548 33.844152, -118.192396 33.843876, -118.192736 33.843762, -118.192845 33.844056, -118.193136 33.844837999999996, -118.193167 33.844924, -118.193584 33.846059, -118.193828 33.846731999999996, -118.194253 33.847873, -118.193645 33.847873))"
06,037,576402,06037576402,5764.02,Census Tract 5764.02,G5020,S,324449,0,+33.7789756,-118.1741618,"POLYGON ((-118.188369 33.85431, -118.185935 33.85432, -118.184931 33.854332, -118.184918 33.852433, -118.184915 33.85096, -118.18491399999999 33.850507, -118.184249 33.850505999999996, -118.184248 33.851192, -118.184247 33.851219, -118.184246 33.851251, -118.184225 33.851366999999996, -118.184186 33.851479999999995, -118.184132 33.851583, -118.182653 33.850023, -118.182159 33.849467, -118.182908 33.8491, -118.18298 33.849041, -118.18309099999999 33.848960999999996, -118.18322599999999 33.848881999999996, -118.183373 33.848814, -118.183526 33.848762, -118.183686 33.848723, -118.183817 33.848704, -118.183949 33.848694, -118.184269 33.848693, -118.184924 33.848580999999996, -118.184933 33.848034, -118.184935 33.847124, -118.184944 33.846436, -118.187321 33.845621, -118.187714 33.845486, -118.18830299999999 33.845284, -118.189274 33.844951, -118.18975 33.844784, -118.189752 33.844933, -118.189751 33.845473999999996, -118.189758 33.846087, -118.189758 33.846494, -118.18976599999999 33.846681, -118.189765 33.847319999999996, -118.189772 33.847947, -118.189779 33.84858, -118.189778 33.8492, -118.189783 33.84984, -118.18979 33.850449999999995, -118.189782 33.850486, -118.18978899999999 33.851146, -118.189797 33.851786, -118.189804 33.852412, -118.189802 33.853316, -118.189815 33.854305, -118.188369 33.85431))"
06,037,576403,06037576403,5764.03,Census Tract 5764.03,G5020,S,324542,0,+33.7789729,-118.1698152,"POLYGON ((-118.184933 33.848034, -118.184924 33.848580999999996, -118.184269 33.848693, -118.183949 33.848694, -118.183817 33.848704, -118.183686 33.848723, -118.183526 33.848762, -118.183373 33.848814, -118.18322599999999 33.848881999999996, -118.18309099999999 33.848960999999996, -118.18298 33.849041, -118.182908 33.8491, -118.182159 33.849467, -118.182653 33.850023, -118.184132 33.851583, -118.184186 33.851479999999995, -118.184225 33.851366999999996, -118.184246 33.851251, -118.184247 33.851219, -118.184248 33.851192, -118.184249 33.850505999999996, -118.18491399999999 33.850507, -118.184915 33.85096, -118.184918 33.852433, -118.184074 33.852437, -118.183929 33.852438, -118.183808 33.852395, -118.183686 33.852492999999996, -118.18337 33.852691, -118.183085 33.852675, -118.182592 33.852647, -118.182579 33.852664, -118.182447 33.852636, -118.182414 33.852609, -118.182263 33.852581, -118.182197 33.852537, -118.18203199999999 33.852499, -118.181821 33.8524, -118.180734 33.852059, -118.180668 33.852015, -118.180352 33.851932999999995, -118.180286 33.851894, -118.18014099999999 33.851867, -118.18005600000001 33.851811999999995, -118.179039 33.851593, -118.179021 33.851603, -118.178889 33.851575, -118.178823 33.851537, -118.178738 33.851537, -118.178395 33.851317, -118.178263 33.851289, -118.177453 33.850877, -118.177221 33.850814, -118.177222 33.850767, -118.177161 33.850062, -118.177076 33.849164, -118.177836 33.848904, -118.179487 33.848319, -118.183435 33.846967, -118.184579 33.846561, -118.184944 33.846436, -118.184935 33.847124, -118.184933 33.848034))"
06,037,576903,06037576903,5769.03,Census Tract 5769.03,G5020,S,324706,0,+33.7807787,-118.1567668,"MULTILINESTRING ((-118.167704 33.854258, -118.167473 33.854261), (-118.167473 33.854261, -118.166656 33.854265), (-118.166656 33.854265, -118.166334 33.854248999999996), (-118.166334 33.854248999999996, -118.16539 33.854105), (-118.16539 33.854105, -118.165012 33.854031), (-118.165012 33.854031, -118.164792 33.854), (-118.164792 33.854, -118.164483 33.853956), (-118.164483 33.853956, -118.164328 33.853933999999995), (-118.164328 33.853933999999995, -118.164326 33.854113), (-118.164326 33.854113, -118.164329 33.854228), (-118.164329 33.854228, -118.164329 33.854267), (-118.164329 33.854267, -118.164329 33.854346), (-118.164329 33.854346, -118.164198 33.854346), (-118.164198 33.854346, -118.164175 33.854346), (-118.164175 33.854346, -118.16366099999999 33.854347), (-118.16366099999999 33.854347, -118.160672 33.854358999999995), (-118.160672 33.854358999999995, -118.16001299999999 33.854361), (-118.16001299999999 33.854361, -118.159849 33.854361), (-118.164322 33.847055999999995, -118.164559 33.847054), (-118.164559 33.847054, -118.165391 33.847018), (-118.165391 33.847018, -118.166153 33.846979999999995), (-118.166153 33.846979999999995, -118.166823 33.846945999999996), (-118.166823 33.846945999999996, -118.167029 33.84694), (-118.167029 33.84694, -118.167559 33.84694), (-118.167559 33.84694, -118.167604 33.848867), (-118.167604 33.848867, -118.16763399999999 33.850125999999996), (-118.16763399999999 33.850125999999996, -118.16764 33.850387999999995), (-118.16764 33.850387999999995, -118.167643 33.850467), (-118.167643 33.850467, -118.167643 33.850933999999995), (-118.167643 33.850933999999995, -118.167642 33.851783999999995), (-118.167642 33.851783999999995, -118.167641 33.852396999999996), (-118.167641 33.852396999999996, -118.167641 33.852641), (-118.167641 33.852641, -118.16764 33.853491), (-118.16764 33.853491, -118.16764 33.853783), (-118.16764 33.853783, -118.167662 33.854022), (-118.167662 33.854022, -118.167684 33.854164), (-118.167684 33.854164, -118.167704 33.854258))"
06,037,578100,06037578100,5781,Census Tract 5781,G5020,S,1717560,0,+33.7824816,-118.1157436,"MULTILINESTRING ((-118.125075 33.847055, -118.125739 33.847057), (-118.125739 33.847057, -118.126699 33.84706), (-118.126699 33.84706, -118.127211 33.847061), (-118.127211 33.847061, -118.12810400000001 33.847063999999996), (-118.12810400000001 33.847063999999996, -118.12898200000001 33.847066999999996), (-118.12898200000001 33.847066999999996, -118.129868 33.847069999999995), (-118.129868 33.847069999999995, -118.130737 33.847073), (-118.130737 33.847073, -118.131582 33.847076), (-118.131582 33.847076, -118.13163399999999 33.847076), (-118.13163399999999 33.847076, -118.132019 33.847077), (-118.132019 33.847077, -118.132021 33.846717), (-118.132021 33.846717, -118.132206 33.846717), (-118.132206 33.846717, -118.133787 33.846723), (-118.133787 33.846723, -118.133788 33.846667), (-118.133788 33.846667, -118.134934 33.846669), (-118.134934 33.846669, -118.136026 33.846671), (-118.136026 33.846671, -118.13711599999999 33.84668), (-118.13711599999999 33.84668, -118.138173 33.846681), (-118.138173 33.846681, -118.139219 33.846683), (-118.139219 33.846683, -118.140269 33.846685), (-118.140269 33.846685, -118.141265 33.846686), (-118.141265 33.846686, -118.142264 33.846693), (-118.142264 33.846693, -118.14243 33.846694))"
06,037,574800,06037574800,5748,Census Tract 5748,G5020,S,1108069,0,+33.7834928,-118.1274859,"LINESTRING (-118.124924 33.847054, -118.125075 33.847055)"
06,037,575102,06037575102,5751.02,Census Tract 5751.02,G5020,S,405956,0,+33.7844124,-118.1621912,"MULTILINESTRING ((-118.159849 33.854361, -118.159684 33.854362), (-118.159684 33.854362, -118.15893299999999 33.854365), (-118.15893299999999 33.854365, -118.158647 33.854366999999996), (-118.158647 33.854366999999996, -118.155807 33.854397), (-118.155807 33.854397, -118.155515 33.854400999999996), (-118.155515 33.854400999999996, -118.155501 33.854400999999996), (-118.155501 33.854400999999996, -118.15550400000001 33.854869), (-118.15550400000001 33.854869, -118.155509 33.855874), (-118.155509 33.855874, -118.155512 33.856460999999996), (-118.155512 33.856460999999996, -118.155519 33.85747), (-118.155519 33.85747, -118.156968 33.857464), (-118.156968 33.857464, -118.156972 33.857836), (-118.156972 33.857836, -118.156978 33.858575), (-118.156978 33.858575, -118.156981 33.858917), (-118.156981 33.858917, -118.15698499999999 33.859339999999996), (-118.15698499999999 33.859339999999996, -118.15698499999999 33.860105), (-118.15698499999999 33.860105, -118.156991 33.860184), (-118.156991 33.860184, -118.15641600000001 33.860185), (-118.15641600000001 33.860185, -118.15554399999999 33.860188), (-118.15554399999999 33.860188, -118.155507 33.860194), (-118.155507 33.860194, -118.154913 33.860197), (-118.154913 33.860197, -118.154282 33.860199), (-118.154282 33.860199, -118.15333 33.860202), (-118.15333 33.860202, -118.152492 33.860205), (-118.152492 33.860205, -118.15118799999999 33.860209999999995), (-118.15118799999999 33.860209999999995, -118.151189 33.860302), (-118.151189 33.860302, -118.150608 33.860293999999996), (-118.150608 33.860293999999996, -118.147671 33.860306), (-118.147671 33.860306, -118.147562 33.860306), (-118.147562 33.860306, -118.147311 33.860307), (-118.147311 33.860307, -118.147006 33.860309), (-118.147006 33.860309, -118.146767 33.86031))"
