Tree Number,Funder,Scientific Name,Common Name,Street Address,Other Add Info,City,Ownership,X Coordinate,Y Coordinate,Census Tract,DAC Status,Date Planted,Stock Size,Grow Space,Planted By
2018092260.0,Match,Ulmus Parvifolia ,Chinese Elm,5443 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.814584,6037574100,,2018-09-22 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018092261.0,Match,Ulmus Parvifolia ,Chinese Elm,5451 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.814583,6037574100,,2018-09-22 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018092262.0,Match,Ulmus Parvifolia ,Chinese Elm,5451 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.811888,6037574100,,2018-09-22 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018092263.0,Match,Ulmus Parvifolia ,Chinese Elm,5451 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.814666,6037574100,,2018-09-22 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018092264.0,Match,Ulmus Parvifolia ,Chinese Elm,5451 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.812638,6037574100,,2018-09-22 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018092265.0,Match,Ulmus Parvifolia ,Chinese Elm,5451 Scrivener St.,SoCo -- Carver School,Long Beach,Public,-118.126001,33.812694,6037574100,,2018-09-22 00:00:00,15-Gallon,5' parkway,Neighborhood Services
201892803.0,Match,Bauhinia Variegata ,Purple Orchid,1701 Petaluma Ave,Atherton South,Long Beach,Public,-118.101003,33.788352,6037574500,2C,2018-09-28 00:00:00,15-Gallon,5' parkway,Neighborhood Services
201892801.0,Match,Geijera Parviflora,Australian Willow,1701 Petaluma Ave,Atherton South,Long Beach,Public,-118.101348,33.788354,6037574500,2C,2018-09-28 00:00:00,15-Gallon,5' parkway,Neighborhood Services
201892802.0,Match,Geijera Parviflora,Australian Willow,1701 Petaluma Ave,Atherton South,Long Beach,Public,-118.101168,33.788353,6037574500,2C,2018-09-28 00:00:00,15-Gallon,5' parkway,Neighborhood Services
201810801.0,Match,Platanus Racemosa ,California Sycamore,3828 Walnut Ave,Bixby Knolls,Long Beach,Public,-118.171931,33.827681,6037571900,2C,2018-10-08 00:00:00,15-Gallon,5' parkway,Neighborhood Services
201810802.0,Match,Platanus Racemosa ,California Sycamore,3828 Walnut Ave,Bixby Knolls,Long Beach,Public,-118.171932,33.827597,6037571900,2C,2018-10-08 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101001.0,Match,Lagerstroemia Indica,Crape Myrtle,3901 E 2nd St.,Belmont Heights,Long Beach,Public,-118.146821,33.762433,6037577200,2C,2018-10-10 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101002.0,Match,Lagerstroemia Indica,Crape Myrtle,3901 E 2nd St.,Belmont Heights,Long Beach,Public,-118.146689,33.762433,6037577200,2C,2018-10-10 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101103.0,Match,Chionanthus Retusus ,Chinese Fringe Tree,3719 Linden Ave,Bixby Knolls,Long Beach,Public,-118.186558,33.824917,6037572002,"2A, B",2018-10-11 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101104.0,Match,Schinus Terebinthifolius ,Brazilian Pepper Tree,26 Lindero Ave,Bluff Park,Long Beach,Public,-118.162801,33.764218,6037576700,2C,2018-10-11 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101105.0,Match,Schinus Terebinthifolius ,Brazilian Pepper Tree,26 Lindero Ave,Bluff Park,Long Beach,Public,-118.162696,33.764386,6037576700,2C,2018-10-11 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101106.0,Match,Schinus Terebinthifolius ,Brazilian Pepper Tree,26 Lindero Ave,Bluff Park,Long Beach,Public,-118.162636,33.764374,6037576700,2C,2018-10-11 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101107.0,Match,Koelreuteria Bipinnata ,Chinese Flame Tree,1961 Snowden Ave,Los Altos South,Long Beach,Public,-118.111759,33.792134,6037574300,2C,2018-10-11 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101101.0,Match,Pyrus Kawakamii ,Evergreen Pear,3621 Caspian Ave,Upper Westside,Long Beach,Public,-118.212807,33.822179,6037572301,1A,2018-10-11 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101102.0,Match,Pyrus Kawakamii ,Evergreen Pear,3621 Caspian Ave,Upper Westside,Long Beach,Public,-118.212807,33.822128,6037572301,1A,2018-10-11 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101505.0,Match,Cercidium Hybrid,Desert Museum Palo Verde,1900 Faust Ave,Los Altos South,Long Beach,Public,-118.115131,33.791168,6037574300,2C,2018-10-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101506.0,Match,Cercidium Hybrid,Desert Museum Palo Verde,1901 Faust Ave,Los Altos South,Long Beach,Public,-118.114982,33.791189,6037574300,2C,2018-10-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101501.0,Match,Lagerstroemia Indica,Crape Myrtle,1950 Henderson Ave,South Wrigley,Long Beach,Public,-118.197553,33.792821,6037573004,1A,2018-10-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101502.0,Match,Lagerstroemia Indica,Crape Myrtle,1950 Henderson Ave,South Wrigley,Long Beach,Public,-118.197553,33.792757,6037573004,1A,2018-10-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101503.0,Match,Lagerstroemia Indica,Crape Myrtle,1950 Henderson Ave,South Wrigley,Long Beach,Public,-118.197553,33.792693,6037573004,1A,2018-10-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101504.0,Match,Lagerstroemia Indica,Crape Myrtle,1950 Henderson Ave,South Wrigley,Long Beach,Public,-118.197555,33.792644,6037573004,1A,2018-10-15 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101703.0,Match,Geijera Parviflora,Australian Willow,1404 E 1st St.,Alamitos Beach,Long Beach,Public,-118.174239,33.766325,6037576602,"2A, B",2018-10-17 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101701.0,Match,Geijera Parviflora,Australian Willow,1983 Oregon Ave,South Wrigley,Long Beach,Public,-118.201808,33.793236,6037573003,1A,2018-10-17 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101702.0,Match,Geijera Parviflora,Australian Willow,1983 Oregon Ave,South Wrigley,Long Beach,Public,-118.201809,33.793192,6037573003,1A,2018-10-17 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101804.0,Match,Geijera Parviflora,Australian Willow,3915 Linden Ave,Bixby Knolls,Long Beach,Public,-118.186554,33.829574,6037571800,2C,2018-10-18 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101805.0,Match,Geijera Parviflora,Australian Willow,3915 Linden Ave,Bixby Knolls,Long Beach,Public,-118.186551,33.829507,6037571800,2C,2018-10-18 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101801.0,Match,Lagerstroemia Indica,Crape Myrtle,3206 N Los Coyotes Diagonal,El Dorado Park West,Long Beach,Public,-118.112492,33.814965,6037574000,2C,2018-10-18 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101806.0,Match,Agonis Flexuosa,Peppermint Tree,2817 E 6th St.,Rose Park,Long Beach,Public,-118.158509,33.773584,6037576802,"2A, B",2018-10-18 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101807.0,Match,Agonis Flexuosa,Peppermint Tree,2817 E 6th St.,Rose Park,Long Beach,Public,-118.158448,33.773583,6037576802,"2A, B",2018-10-18 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101802.0,Match,Geijera Parviflora,Australian Willow,5157 E Hanbury St.,Wardlow Park,Long Beach,Public,-118.131841,33.829638,6037573601,2C,2018-10-18 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018101803.0,Match,Geijera Parviflora,Australian Willow,5157 E Hanbury St.,Wardlow Park,Long Beach,Public,-118.131923,33.829638,6037573601,2C,2018-10-18 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102020.0,Match,Lagerstroemia Indica,Crape Myrtle,1036 Cherry Ave,South PBNIS,Long Beach,Public,-118.1676111,33.77963889,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102021.0,Match,Lagerstroemia Indica,Crape Myrtle,1048 Cherry Ave,South PBNIS,Long Beach,Public,-118.1676389,33.77983333,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102022.0,Match,Lagerstroemia Indica,Crape Myrtle,1049-53 Cherry Ave,South PBNIS,Long Beach,Public,-118.167751,33.77994444,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102023.0,Match,Lagerstroemia Indica,Crape Myrtle,1054-56 Cherry Ave,South PBNIS,Long Beach,Public,-118.1676111,33.780011,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102024.0,Match,Lagerstroemia Indica,Crape Myrtle,1059 Cherry Ave,South PBNIS,Long Beach,Public,-118.1677222,33.78011111,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102025.0,Match,Lagerstroemia Indica,Crape Myrtle,1060 Cherry Ave,South PBNIS,Long Beach,Public,-118.1675833,33.78005556,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102026.0,Match,Lagerstroemia Indica,Crape Myrtle,1083 Cherry Ave,South PBNIS,Long Beach,Public,-118.167751,33.78044444,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102027.0,Match,Lagerstroemia Indica,Crape Myrtle,1104 Cherry Ave,South PBNIS,Long Beach,Public,-118.1676111,33.780451,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102028.0,Match,Lagerstroemia Indica,Crape Myrtle,1105 Cherry Ave,South PBNIS,Long Beach,Public,-118.1677222,33.78086111,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102029.0,Match,Lagerstroemia Indica,Crape Myrtle,1114-16 Cherry Ave,South PBNIS,Long Beach,Public,-118.1676389,33.78111111,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102030.0,Match,Lagerstroemia Indica,Crape Myrtle,1122 Cherry Ave,South PBNIS,Long Beach,Public,-118.1676111,33.78116667,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102031.0,Match,Lagerstroemia Indica,Crape Myrtle,1123 Cherry Ave,South PBNIS,Long Beach,Public,-118.1677222,33.78108333,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102032.0,Match,Lagerstroemia Indica,Crape Myrtle,1145 Cherry Ave,South PBNIS,Long Beach,Public,-118.1677222,33.78158333,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102033.0,Match,Lagerstroemia Indica,Crape Myrtle,1170 Cherry Ave,South PBNIS,Long Beach,Public,-118.1676111,33.78172222,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102066.0,Match,Lagerstroemia Indica,Crape Myrtle,1012 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1735556,33.77936111,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102067.0,Match,Lagerstroemia Indica,Crape Myrtle,1020-24 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1735833,33.77961111,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102068.0,Match,Lagerstroemia Indica,Crape Myrtle,1021-27 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1736944,33.77952778,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102069.0,Match,Lagerstroemia Indica,Crape Myrtle,1021-27 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1736944,33.77955556,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102070.0,Match,Lagerstroemia Indica,Crape Myrtle,1051 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1736944,33.77991667,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102071.0,Match,Lagerstroemia Indica,Crape Myrtle,1051 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1736944,33.77994444,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102072.0,Match,Lagerstroemia Indica,Crape Myrtle,1061 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1736944,33.78008333,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102073.0,Match,Lagerstroemia Indica,Crape Myrtle,1064 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1735833,33.78013889,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102074.0,Match,Lagerstroemia Indica,Crape Myrtle,1064 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1735833,33.78019444,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102075.0,Match,Lagerstroemia Indica,Crape Myrtle,1073-75 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1736944,33.78033333,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102076.0,Match,Lagerstroemia Indica,Crape Myrtle,1073-75 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1736944,33.78038889,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102077.0,Match,Lagerstroemia Indica,Crape Myrtle,1092 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1736111,33.78058333,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102078.0,Match,Lagerstroemia Indica,Crape Myrtle,1092 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1735833,33.78063889,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102079.0,Match,Lagerstroemia Indica,Crape Myrtle,1127 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1736944,33.78138889,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102080.0,Match,Lagerstroemia Indica,Crape Myrtle,1137 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1736944,33.78158333,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102081.0,Match,Lagerstroemia Indica,Crape Myrtle,1148-52 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1736111,33.78172222,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102082.0,Match,Lagerstroemia Indica,Crape Myrtle,1212 Hoffman Ave,South PBNIS,Long Beach,Public,-118.1735833,33.78147222,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102083.0,Match,Lagerstroemia Indica,Crape Myrtle,1430 Anaheim St.,South PBNIS,Long Beach,Public,-118.1735556,33.78238889,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102084.0,Match,Lagerstroemia Indica,Crape Myrtle,1430 Anaheim St.,South PBNIS,Long Beach,Public,-118.1735556,33.78233333,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102085.0,Match,Lagerstroemia Indica,Crape Myrtle,1430 Anaheim St.,South PBNIS,Long Beach,Public,-118.1735278,33.78219444,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102005.0,CAL FIRE,Lophostemon Confertus,Brisbane Box,1025 Gaviota Ave,South PBNIS,Long Beach,Public,-118.1709722,33.77947222,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102006.0,CAL FIRE,Lophostemon Confertus,Brisbane Box,1039 Gaviota Ave,South PBNIS,Long Beach,Public,-118.1709722,33.779751,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102007.0,CAL FIRE,Lophostemon Confertus,Brisbane Box,1041 Gaviota Ave,South PBNIS,Long Beach,Public,-118.171001,33.77988889,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102008.0,CAL FIRE,Lophostemon Confertus,Brisbane Box,1042-46 Gaviota Ave,South PBNIS,Long Beach,Public,-118.1708611,33.779751,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102009.0,CAL FIRE,Lophostemon Confertus,Brisbane Box,1064 Gaviota Ave,South PBNIS,Long Beach,Public,-118.1708611,33.78013889,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102010.0,CAL FIRE,Lophostemon Confertus,Brisbane Box,1073 Gaviota Ave,South PBNIS,Long Beach,Public,-118.1709722,33.78036111,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102011.0,CAL FIRE,Lophostemon Confertus,Brisbane Box,1077 Gaviota Ave,South PBNIS,Long Beach,Public,-118.171001,33.78041667,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102012.0,CAL FIRE,Lophostemon Confertus,Brisbane Box,1083 Gaviota Ave,South PBNIS,Long Beach,Public,-118.1709722,33.780501,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102013.0,CAL FIRE,Lophostemon Confertus,Brisbane Box,1088 Gaviota Ave,South PBNIS,Long Beach,Public,-118.1708611,33.78055556,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102016.0,Match,Pittosporum Undulatum,Victorian Box,1117 Rose Ave,South PBNIS,Long Beach,Public,-118.1698889,33.78138889,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102017.0,Match,Pittosporum Undulatum,Victorian Box,1121-41 Rose Ave,South PBNIS,Long Beach,Public,-118.1699167,33.781501,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102058.0,Match,Podocarpus Macrophyllus,African Fern Pine,1137-47 Mahanna Ave,South PBNIS,Long Beach,Public,-118.1749722,33.78158333,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102059.0,Match,Podocarpus Macrophyllus,African Fern Pine,1148 Mahanna Ave,South PBNIS,Long Beach,Public,-118.1748333,33.78163889,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102060.0,Match,Podocarpus Macrophyllus,African Fern Pine,1205 Mahanna Ave,South PBNIS,Long Beach,Public,-118.175001,33.781751,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102061.0,Match,Podocarpus Macrophyllus,African Fern Pine,1242 Mahanna Ave,South PBNIS,Long Beach,Public,-118.1748333,33.78197222,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102062.0,Match,Podocarpus Macrophyllus,African Fern Pine,1242 Mahanna Ave,South PBNIS,Long Beach,Public,-118.1748333,33.78202778,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102063.0,Match,Podocarpus Macrophyllus,African Fern Pine,1360 Anaheim St.,South PBNIS,Long Beach,Public,-118.1748333,33.78216667,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102064.0,Match,Podocarpus Macrophyllus,African Fern Pine,1360 Anaheim St.,South PBNIS,Long Beach,Public,-118.1748611,33.78238889,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102065.0,Match,Podocarpus Macrophyllus,African Fern Pine,1360 Anaheim St.,South PBNIS,Long Beach,Public,-118.1748333,33.78244444,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102001.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,1022 Walnut Ave,South PBNIS,Long Beach,Public,-118.1719722,33.77947222,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102002.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,1056 Walnut Ave,South PBNIS,Long Beach,Public,-118.1719167,33.77988889,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102004.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,1202 Walnut Ave,South PBNIS,Long Beach,Public,-118.1719167,33.78172222,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102014.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,1104 Rose Ave,South PBNIS,Long Beach,Public,-118.1697778,33.78091667,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102015.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,1110 Rose Ave,South PBNIS,Long Beach,Public,-118.1697778,33.78108333,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102018.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,1122 Rose Ave,South PBNIS,Long Beach,Public,-118.1698056,33.78147222,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102019.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,1207 Rose Ave,South PBNIS,Long Beach,Public,-118.1698889,33.78191667,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
2018102034.0,Match,Tabebuia Avellanedae,Lavender Trumpet Tree,1210 11th St.,South PBNIS,Long Beach,Public,-118.1757778,33.78072222,6037576403,1A,2018-10-20 00:00:00,15-Gallon,5' parkway,Neighborhood Services
